permno,date,nameendt,exchcd,ncusip,ticker,comnam,tsymbol,trdstat,secstat,permco,hsiccd,cusip,dlstcd,hsicmg,hsicig,acperm,accomp
79093,8/31/1998,,3,45875310,INLQ,INTERLINQ SOFTWARE CORP,INLQ,A,R,12107,7372,45875310,,,,,
81089,5/31/2000,2/21/2002,3,45876310,ILXI,INTERLOGIX INC,ILXI,A,R,13441,3669,45876310,,,,,
80420,8/29/2003,,2,45876410,ILI,INTERLOTT TECHNOLOGIES INC,ILI,A,R,30386,3581,45876410,,,,,
44821,1/31/2006,,3,45877110,IMGC,INTERMAGNETICS,IMGC,A,R,2360,3490,45877110,,,,,
44821,6/30/1993,,2,45877110,IMG,INTERMAGNETICS GENERAL CORP,,A,R,2360,3490,45877110,,,,,
89077,7/31/1986,,3,45877410,IMRK,INTERMARK CORP,IMRK,A,R,7394,3990,40423510,,,,,
89085,8/31/1988,,3,45877510,IGII,INTERMARK GAMING INTL INC,IGII,A,R,7563,3999,05290810,,,,,
60492,5/31/1977,,3,45877620,IMRK,INTERMARK INC,,A,R,2338,3462,45877620,,,,,
44840,6/29/1984,,3,45878210,INTR,INTERMEC CORP,INTR,A,R,2372,3570,45878210,,,,,
85445,9/30/2011,,1,45878610,IN,INTERMEC INC,IN,A,R,32127,3577,45878610,,35,357,,
44848,6/30/1977,,3,45879410,IMED,INTERMED INC,,A,R,2321,8059,45879410,,,,,
55810,2/28/1975,,2,45879910,ITM,INTERMEDCO INC,,A,R,25470,5086,45879910,,,,,
77542,4/29/1994,,3,45880110,ICIX,INTERMEDIA COMMUNICATIONS FL INC,ICIX,A,R,11495,4810,45880110,,48,481,,
77542,12/31/1999,,3,45880110,ICIX,INTERMEDIA COMMUNICATIONS INC,ICIX,A,R,11495,4810,45880110,,,,,
77377,12/30/2005,,2,45880P10,SBI,INTERMEDIATE MUNI FUND INC,SBI,A,R,29444,6726,95843510,,,,,
11884,12/31/2015,,3,45833410,IPAR,INTERMEDIATE PARFUMS INC,IPAR,A,R,9677,5120,45833410,,51,512,,
64987,3/31/1986,,1,45881310,ITM,INTERMEDICS INC,,A,R,2410,3841,45881310,,,,,
89093,7/31/1986,,3,45881K10,INMT,INTERMET CORP,INMT,A,R,7638,3321,45881K10,,,,,
44856,5/31/1990,,3,45881610,IMET,INTERMETRICS INC,IMET,A,R,5559,7370,45881610,,,,,
88158,10/29/2004,9/30/2005,2,45881X10,MIX,INTERMIX MEDIA INC,MIX,A,R,37153,5735,45881X10,,57,573,,
43431,5/31/1973,,3,45881710,,INTERMODULEX N D H CORP,,A,R,24685,2834,45881710,,,,,
13109,2/29/2012,,3,45882D10,IMI,INTERMOLECULAR INC,IMI,A,R,53933,9999,45882D10,,,,,
13754,8/30/2013,,3,45881M30,IMCB,INTERMOUNTAIN COMMUNITY BANCORP,IMCB,A,R,54308,9999,45881M30,,,,,
44864,4/30/1973,,3,45881810,,INTERMOUNTAIN COMPANY,,A,R,24783,2421,45881810,231,,,41160,24517
44936,12/31/1981,,3,45890810,IMNT,INTERMOUNTAIN ENERGY INC,,A,R,2330,1311,45890810,,,,,
44872,9/30/1985,,3,45882110,INTM,INTERMOUNTAIN EXPLORATION CO,INTM,A,R,2370,1041,45882110,,,,,
44899,3/30/1973,,3,45883010,INMT,INTERMOUNTAIN GAS CO,,A,R,2361,6711,45883110,,,,,
44899,1/29/1982,,3,45883110,INMT,INTERMOUNTAIN GAS INDS INC,,A,R,2361,6711,45883110,,,,,
44901,12/31/1976,,3,45883610,IMLB,INTERMOUNTAIN LABS INC,,A,R,2326,8071,45883610,,,,,
44920,2/27/1981,10/5/1982,3,45884210,IMRI,INTERMOUNTAIN RESOURCES INC,,A,R,2337,1041,45884210,,,,,
87785,10/31/2003,,3,45884X10,ITMN,INTERMUNE INC,ITMN,A,R,18456,2836,45884X10,,,,,
87785,10/31/2000,,3,45885B10,ITMN,INTERMUNE PHARMACEUTICALS,ITMN,A,R,18456,2836,45884X10,,,,,
87236,3/31/2015,,3,45885A30,INAP,INTERNAP CORP,INAP,A,R,17158,7374,45885A40,,,,,
87236,2/27/2004,6/9/2004,2,45885A10,IIP,INTERNAP NETWORK SERVICES CORP,IIP,A,R,17158,7374,45885A40,,,,,
78398,11/30/1984,,3,46057010,IWWDF,INTERNAT WESTWARD DEV CORP,IWWDF,A,R,4989,1310,46057010,,,,,
11880,1/31/1989,,3,45942910,TFRE,INTERNATIONAL 800 TELECOM CORP,TFRE,A,R,9402,4810,45942910,,,,,
78704,3/31/1993,,3,45885E10,IABSF,INTERNATIONAL ABSORBENTS INC,IABSF,A,R,29218,2840,45885E10,,,,,
85557,5/29/1998,,3,45886010,IAIS,INTERNATIONAL AIRCRAFT IVSTS INC,IAIS,A,R,15803,7350,45886010,,,,,
84664,2/28/2001,,2,45886520,YLF,INTERNATIONAL AIRLINE SPT GP INC,,A,R,10542,5088,45886520,,,,,
81584,9/30/1996,,3,45887510,IASI,INTERNATIONAL ALLIANCE SERVICES,IASI,A,R,13695,7389,12480510,,,,,
58608,4/28/1989,,1,45888410,IAL,INTERNATIONAL ALUMINUM CORP,,A,R,2250,3442,45888410,,,,,
89106,4/30/1985,,3,45900410,HOME,INTERNATIONAL AMERICAN HOMES INC,HOME,A,R,7472,1530,45900410,,,,,
81254,11/30/2001,,3,45902810,IAAC,INTERNATIONAL ASSETS HLDG CORP,IAAC,A,R,12949,6211,46116V10,,,,,
78236,1/31/1996,,0,45895910,,INTERNATIONAL AVINO MINES LTD,,X,X,26169,1041,05390610,,,,,
85875,4/30/2001,,3,45904410,IBOC,INTERNATIONAL BANCSHARES CORP,IBOC,A,R,31854,6020,45904410,,,,,
45015,5/30/1975,,3,45909220,IBKWA,INTERNATIONAL BANK WASHINGTON DC,,A,R,2257,6022,45909220,,,,,
11668,11/30/1987,,3,45909610,IBSC,INTERNATIONAL BANKCARD SVCS CORP,IBSC,A,R,9491,8740,20465810,,,,,
50075,9/28/1984,,2,45910110,IBK,INTERNATIONAL BANKNOTE INC,,A,R,20989,2759,02449010,,,,,
12198,11/30/1989,,3,45910610,IBCO,INTERNATIONAL BARRIER CORP,IBCO,A,R,10052,3440,45910610,,,,,
45023,3/31/1976,,3,45911010,IECO,INTERNATIONAL BASIC ECONOMY CP,,A,R,2281,6552,45911010,,,,,
45031,2/28/1986,,3,45911510,IBRM,INTERNATIONAL BASIC RES INC,IBRM,A,R,6730,1380,03072N10,,,,,
78645,2/28/1990,,3,45912K10,TIBCF,INTERNATIONAL BEVERAGE CORP,TIBCF,A,R,28806,2080,18490120,,,,,
89114,8/29/1986,,3,45913010,IBIO,INTERNATIONAL BIOTECHNOLOGIES,IBIO,A,R,7838,2860,45913010,,,,,
33232,11/30/1966,,2,,IBI,INTERNATIONAL BREWERIES INC,,A,R,21006,2086,46334910,,,,,
76894,10/31/1991,,3,45893910,BRIIF,INTERNATIONAL BRICAN RES LTD,BRIIF,A,R,646,1040,45893910,561,,,,
85558,1/29/1999,,3,G4821Q10,IBHVF,INTERNATIONAL BRIQUETTES HOLDING,IBHVF,A,R,15837,3310,G4821Q10,,,,,
75745,5/31/1991,,3,45916910,IBTVA,INTERNATIONAL BROADCAST SYS LTD,IBTVA,A,R,10166,7820,45916910,,,,,
45050,12/31/1982,,3,45917310,IBCA,INTERNATIONAL BROADCASTING CORP,,A,R,6103,7810,45917320,,,,,
12490,5/30/2003,,1,45920010,IBM,INTERNATIONAL BUSINESS MACHS COR,IBM,A,R,20990,7379,45920010,,,,,
78713,4/30/1992,,3,45920C10,IBSIF,INTERNATIONAL BUSINESS SCHLS INC,IBSIF,A,R,28908,8290,54090510,,,,,
75774,2/28/1990,,3,45927710,ICTI,INTERNATIONAL C M O S TECH INC,ICTI,A,R,10211,3670,45927710,,,,,
76535,8/31/1992,,3,45921L10,TUNE,INTERNATIONAL CABLECASTING TECH,TUNE,A,R,28952,4890,23323Q10,,,,,
76799,2/28/1994,,3,45921610,ICTL,INTERNATIONAL CABLETEL INC,ICTL,A,R,11058,4813,62940710,,,,,
80379,1/31/1995,,3,45922010,ICGI,INTERNATIONAL CANINE GENETIC INC,ICGI,A,R,12034,2830,45922010,561,,,,
45058,1/31/1984,,3,45922210,ICTC,INTERNATIONAL CAPITAL & TEC CORP,ICTC,A,R,1172,7390,45922210,,,,,
78303,3/28/1991,,3,45922810,ICEYF,INTERNATIONAL CAPITAL EQUIP LTD,ICEYF,A,R,26302,8740,45922820,,,,,
48557,1/29/1971,,1,45925410,ICN,INTERNATIONAL CHEM & NUCLEAR,,A,R,20955,2834,44929010,,,,,
45074,1/31/1980,,3,45927610,ICLB,INTERNATIONAL CLINICAL LABS,,A,R,2265,8071,45927610,,,,,
90994,3/31/2010,,1,45928H10,ICO,INTERNATIONAL COAL GROUP INC,ICO,A,R,48794,1221,45928H10,,,,,
11653,10/31/1988,,3,45928C10,ICGN,INTERNATIONAL COGENERATION CORP,ICGN,A,R,9474,7371,75382N20,,,,,
76645,6/30/1992,,2,45928D10,KCN,INTERNATIONAL COLIN ENERGY CORP,,A,R,29023,7359,45928D10,,,,,
76191,3/31/1999,,2,45897810,ICP,INTERNATIONAL COMFORT PRDTS CORP,,A,R,26081,3585,45897810,,,,,
45082,6/28/1985,,3,45928810,ICAA,INTERNATIONAL COMPUTER APPLIC,ICAA,A,R,6986,7379,45928810,,,,,
84741,11/30/1998,,3,45933710,ICIQ,INTERNATIONAL COMPUTEX INC,ICIQ,A,R,15455,7370,45933710,,73,737,,
10354,9/30/1986,,3,45935610,ICBI,INTERNATIONAL CONSUMER BRDS INC,ICBI,A,R,8277,3540,45935610,,,,,
89122,2/28/1994,,3,45935910,ICSI,INTERNATIONAL CONTAINER SYS,ICSI,A,R,7593,5080,45935910,,,,,
78321,6/30/1988,,3,45936C10,ICIIF,INTERNATIONAL CONTROLLED INVT IN,ICIIF,A,R,2716,6720,45936C10,,,,,
46199,10/31/1972,,2,45936210,INC,INTERNATIONAL CONTROLS CORP,,A,R,2344,3679,45936210,,,,,
75339,6/30/1992,,2,45937A70,ICR,INTERNATIONAL CORONA CORP,,A,R,20524,1041,45937A70,,,,,
78408,8/31/1983,,3,45891810,ICREF,INTERNATIONAL CORONA RES LTD,ICREF,A,R,5121,1040,45891810,,,,,
48290,3/31/1976,,2,45937110,ICR,INTERNATIONAL COURIERS CORP,,A,R,24992,2751,45937110,,,,,
82711,5/30/1997,,3,45896410,ICUT,INTERNATIONAL CUTLERY LTD,ICUT,A,R,14198,5990,45896410,,,,,
45103,9/30/1985,,3,45937310,INDQ,INTERNATIONAL DAIRY QUEEN INC,INDQ,A,R,2348,5810,45937320,,,,,
46667,5/31/1984,,3,45990610,JOIC,INTERNATIONAL DASA CORP,JOIC,A,R,6964,1731,47910910,,,,,
11548,1/31/1989,,3,45893110,IDGI,INTERNATIONAL DESIGN GROUP INC,IDGI,A,R,9371,2250,45893110,,,,,
82726,1/31/2003,,0,45941210,,INTERNATIONAL DISPLAYWORKS INC,,X,X,14223,3940,45941210,,,,,
77729,1/29/1993,,3,45942T10,DMACF,INTERNATIONAL DUSTY MAC ENTPS LT,DMACF,A,R,6913,1311,89366210,,,,,
11794,12/31/1987,,3,45943610,IEIB,INTERNATIONAL ELECTRONICS INC,IEIB,A,R,9595,3660,45943650,,36,366,,
77550,1/31/1994,,1,45950M10,FAM,INTERNATIONAL FAMILY ENTMT INC,,A,R,29477,3663,45950M10,,,,,
77622,7/30/1993,,3,45950Q10,FOOD,INTERNATIONAL FAST FOOD CORP,FOOD,A,R,11539,5810,45950Q10,,,,,
80823,3/28/2002,,3,45950T10,IFCI,INTERNATIONAL FIBERCOM INC,IFCI,A,R,13274,1620,45950T10,,,,,
89149,9/30/1985,,3,45950310,IFPI,INTERNATIONAL FILM PRODTNS INC,IFPI,A,R,7297,7819,45950310,,,,,
40272,6/30/1976,,1,45950610,IFF,INTERNATIONAL FLAVORS & FRAG INC,,A,R,20991,2869,45950610,,,,,
78728,12/31/1990,,3,45952Q10,IFSRF,INTERNATIONAL FOCUS RES INC,IFSRF,A,R,28798,1380,45952Q10,,,,,
51975,8/31/1977,,2,45952810,IFS,INTERNATIONAL FOODSERVICE CORP,,A,R,25218,5142,45952810,,,,,
51975,1/31/1974,,2,45952810,IFS,INTERNATIONAL FOODSERVICE SYS,,A,R,25218,5142,45952810,,,,,
52513,11/30/1973,,2,45954210,IFN,INTERNATIONAL FUNERAL SVCS INC,,A,R,25256,7261,44951010,,,,,
15331,6/30/2016,,1,G4863A10,IGT,INTERNATIONAL GAME TECH PLC,IGT,A,R,55245,7999,G4863A10,,,,,
45277,5/30/2014,,1,45990210,IGT,INTERNATIONAL GAME TECHNOLOGY,IGT,A,R,5132,3999,45990210,,,,,
78893,6/30/1993,,3,45954810,IGMM,INTERNATIONAL GAMING MANAGMNT IN,IGMM,A,R,11953,7350,45954810,,,,,
40184,8/29/1975,,2,45955010,IGI,INTERNATIONAL GENERAL INDS INC,,A,R,24440,3551,45955010,,,,,
10379,8/29/1986,,3,45991110,IGEI,INTERNATIONAL GENETIC ENGR INC,IGEI,A,R,8297,3840,45991110,,,,,
78454,2/28/1985,,3,45957E10,IHIRF,INTERNATIONAL H R S INDS INC,IHIRF,A,R,26303,7810,37856E10,,78,781,,
12503,9/30/1970,,1,45957810,HR,INTERNATIONAL HARVESTER CO,,A,R,21265,3711,63934E10,,,,,
45111,12/29/1972,3/7/1973,3,45962710,,INTERNATIONAL HEALTH SCIENCES,,A,R,24799,8999,45962710,,,,,
45402,8/31/1987,,3,45964710,ISLH,INTERNATIONAL HOLDING CAP,ISLH,A,R,5898,6030,45964710,,,,,
33160,12/31/1962,,2,,IH,INTERNATIONAL HOLDINGS CORP,,A,R,23902,6723,45965010,,,,,
85613,9/30/1998,,1,45965510,IHF,INTERNATIONAL HOME FOODS INC,,A,R,32152,2032,45965510,,,,,
65963,9/30/1986,,2,45967910,HYD,INTERNATIONAL HYDRON CORP,,A,R,6477,3851,45967910,,,,,
45130,8/31/1977,,3,45968010,IHYD,INTERNATIONAL HYDRONICS CORP,,A,R,2298,8911,45968010,500,,,,
79275,6/30/1994,,3,45968C10,IMAK,INTERNATIONAL IMAGING MATRLS INC,IMAK,A,R,12209,3950,45968C10,,,,,
66210,1/31/1983,,3,45968410,IIPI,INTERNATIONAL INCOME PPTY INC,IIPI,A,R,2306,6512,45968410,,,,,
41777,9/29/1967,,2,,IHP,INTERNATIONAL INDUSTRIES INC CA,,A,R,24560,6794,45968610,,67,679,,
41777,9/28/1973,,1,45968610,INT,INTERNATIONAL INDUSTRIES INC DE,,A,R,24560,6794,45968610,,,,,
90027,6/28/1985,,3,45968810,INFL,INTERNATIONAL INFO NETWORK INC,INFL,A,R,7345,7390,58515520,,,,,
45146,4/29/1983,,3,45969010,IIAT,INTERNATIONAL INSTITUTE APPD TEC,IIATC,A,R,2299,3573,45969010,,,,,
45154,4/30/1982,,3,45969510,IIMS,INTERNATIONAL INSTITUTE MED SCI,,A,R,2302,,45969510,,,,,
86172,5/28/1999,,3,45969810,ICUB,INTERNATIONAL INTEGRATION INC,ICUB,A,R,16172,7370,45969810,,,,,
45162,2/28/1973,,3,45971010,,INTERNATIONAL INVESTORS LIFE INS,,A,R,24802,6311,45971010,500,,,,
85296,9/30/1998,,3,45972C10,INIS,INTERNATIONAL ISOTOPES INC,INIS,A,R,15652,2830,45972C10,,,,,
77333,3/29/1996,,3,45972110,IJIN,INTERNATIONAL JENSON INC,IJIN,A,R,11337,3650,45972110,,,,,
45189,7/29/1983,,3,45973010,IKNG,INTERNATIONAL KINGS TABLE INC,IKNG,A,R,2308,5812,45973010,,,,,
45197,3/31/1987,,3,45974510,ILFC,INTERNATIONAL LEASE FIN CORP,ILFC,A,R,5843,7350,45974510,,,,,
11881,7/31/1992,,3,45975310,ILEX,INTERNATIONAL LEISURE ENTPR INC,ILEX,A,R,9689,7011,44966150,,,,,
45226,1/31/1986,,3,45975910,ILHL,INTERNATIONAL LEISURE HOST LTD,ILHL,A,R,2313,8930,45975910,,,,,
45234,12/29/1972,4/2/1980,3,45977010,IHLD,INTERNATIONAL LIFE HLDG CORP,,A,R,2296,6711,45977010,,,,,
45509,1/31/1997,,3,45982410,ITSI,INTERNATIONAL LOTTERY & T S INC,ITSI,A,R,5194,7370,45982420,,,,,
80420,6/30/1994,,2,45982610,ILI,INTERNATIONAL LOTTERY INC,,A,R,30386,3581,45876410,,,,,
89157,2/28/1986,,3,45984920,IMRC,INTERNATIONAL MANAGEMENT & RS CP,IMRC,A,R,7194,3840,45984920,,,,,
86441,1/30/1998,,3,45985A10,IMSX,INTERNATIONAL MANU SRVCS INC,IMSX,A,R,15773,3672,45985A10,,,,,
45242,10/31/1985,,3,45985710,IMSX,INTERNATIONAL MED SYS INC,IMSX,A,R,6182,3840,58462L10,,,,,
78325,3/29/1985,10/1/1985,3,45986J10,IMGRF,INTERNATIONAL MEGALINE RES LTD,IMGRF,A,R,2867,1310,45986J10,,,,,
45269,8/31/1981,,3,45986010,IMPC,INTERNATIONAL METALS & PETE CP,,A,R,2332,,45986010,,,,,
82499,3/29/1996,,3,45995010,IMAC,INTERNATIONAL METALS ACQSN CORP,IMAC,A,R,14055,3310,65334910,,,,,
11482,8/31/1988,,3,45986210,IMSF,INTERNATIONAL MICROCOMP SOFTW IN,IMSF,A,R,9313,7370,45986210,,,,,
11401,10/31/1990,,3,45986410,IMPX,INTERNATIONAL MICROELCS PRODS IN,IMPX,A,R,9243,3670,44969330,,,,,
12511,1/31/1979,,1,45988410,IGL,INTERNATIONAL MINERALS & CHEM CO,,A,R,20992,3841,56123210,,,,,
20300,5/31/1962,,0,,,INTERNATIONAL MINING CORP,,X,X,22989,1311,86774090,,,,,
12538,12/31/1974,,1,46002010,IM,INTERNATIONAL MINING CORP NEW,,A,R,22362,1099,46002010,,,,,
78611,3/31/1988,4/3/1988,33,46002K10,IMTFV,INTERNATIONAL MIRTONE INC,IMTFV,A,Q,28843,3660,60492110,,,,,
45306,4/30/1987,,3,46002610,IMMC,INTERNATIONAL MOBILE MACH CORP,IMMC,A,R,5184,3663,45867G10,,,,,
76771,1/29/1993,,2,45992110,IMV,INTERNATIONAL MOVIE GROUP INC,,A,R,29065,7812,45992110,,,,,
53129,12/31/1982,,1,46004310,IMC,INTERNATIONAL MULTIFOODS CORP,,A,R,20993,2041,46004310,,20,204,,
76561,1/29/1993,,2,46005H10,MXX,INTERNATIONAL MUREX TECHNOLOGIES,,A,R,28979,2830,46005H10,,,,,
76561,3/29/1996,,3,46005H10,MURXF,INTERNATIONAL MUREX TECHS CORP,MURXF,A,R,28979,2830,46005H10,,,,,
79180,8/31/1993,,3,45994710,NESMF,INTERNATIONAL NESMONT INDL CORP,NESMF,A,R,12151,3330,45994710,,,,,
83941,1/29/1999,,3,46005310,INSS,INTERNATIONAL NETWORK SERVICES,INSS,A,R,14956,7370,46005310,,,,,
12546,4/30/1973,,1,46005610,N,INTERNATIONAL NICKEL CO CDA LTD,,A,R,20973,1061,45325840,,,,,
78329,9/30/1985,7/28/1987,3,45991510,INJRF,INTERNATIONAL NORTH AMER RES INC,INJRF,A,R,3116,1310,45991510,,,,,
80946,8/30/1996,,3,46009340,NURS,INTERNATIONAL NURSING SVCS INC,NURS,A,R,13301,7363,75156P20,,,,,
11882,8/31/1988,,3,46009410,INGC,INTERNATIONAL NUTRITION & GEN CP,INGC,A,R,9691,190,46009410,,,,,
45314,8/30/1985,,3,46009610,INIZ,INTERNATIONAL NUTRONICS INC,INIZ,A,R,7199,3840,46009610,,,,,
33187,4/30/1965,,2,,IOG,INTERNATIONAL OIL & GAS CORP,,A,R,23903,1311,46099190,,,,,
24344,3/31/1967,,1,,IPK,INTERNATIONAL PACKERS LTD,,A,R,23266,6211,24783820,,,,,
21573,2/28/2005,,1,46014610,IP,INTERNATIONAL PAPER CO,IP,A,R,20994,2621,46014610,,,,,
78771,9/30/1992,,3,46016E10,IRPPF,INTERNATIONAL PETROLEUM CORP,IRPPF,A,R,29650,1380,46016E10,,,,,
45293,10/31/1983,2/8/1984,3,45990910,IPTLF,INTERNATIONAL PHASOR TELECOM,IPTLF,A,R,6445,7372,45990910,,,,,
45322,6/30/1982,,3,46017110,TIPS,INTERNATIONAL PICTURE SHOW CO,,A,R,4459,,46017110,,,,,
38586,8/31/1966,,1,,INP,INTERNATIONAL PIPE & CERAMICS,,A,R,24325,3272,46057810,,32,327,,
79599,4/29/1994,,3,45995110,IPCC,INTERNATIONAL PIZZA CORP FLA,IPCC,A,R,12418,5810,74726J30,,,,,
45349,2/28/1974,,3,46017420,,INTERNATIONAL PLASTICS INC,,A,R,24813,3585,46017420,,,,,
78703,9/28/1990,,3,46017P10,TIPNF,INTERNATIONAL PLATINUM CORP,TIPNF,A,R,28967,1040,45996010,,,,,
80264,12/31/1996,,3,46018110,POST,INTERNATIONAL POST LIMITED,POST,A,R,12832,7819,92656U10,,,,,
62631,3/31/1987,,2,46018410,PWR,INTERNATIONAL POWER MACHS CORP,,A,R,2384,3531,46018410,,,,,
78703,11/30/1995,,3,45996010,IPMCF,INTERNATIONAL PRECIOUS METALS CP,IPMCF,A,R,28967,1040,45996010,,,,,
33195,12/31/1965,,2,,IPU,INTERNATIONAL PRODS CORP,,A,R,23904,2011,46099390,,,,,
49736,4/30/1985,,2,46020010,PRO,INTERNATIONAL PROTEINS CORP,,A,R,20995,5810,39942710,,,,,
45357,4/30/1984,,3,46024010,IRCI,INTERNATIONAL RECORD CARRIER,IRCI,A,R,6803,4899,46024010,,,,,
75070,10/31/1990,,1,46024210,INT,INTERNATIONAL RECOVERY CORP,,A,R,8526,5172,98147510,,,,,
45365,4/30/1973,,3,46024710,,INTERNATIONAL RECREATION CORP,,A,R,24815,3792,46024710,,,,,
27705,12/30/2005,,1,46025410,IRF,INTERNATIONAL RECTIFIER CORP,IRF,A,R,20996,3674,46025410,,,,,
45373,10/31/2000,,2,46025950,IRI,INTERNATIONAL REMOTE IMG SYS INC,,A,R,2391,3845,46270W10,,38,384,,
45381,6/30/1976,,3,46026310,IRDV,INTERNATIONAL RESEARCH & DEV COR,,A,R,2387,8730,46026310,,,,,
27369,8/31/1962,,1,,INT,INTERNATIONAL RESISTANCE CO,,A,R,23472,3662,45099090,,,,,
45031,5/30/1997,1/22/1998,3,46026P10,IRDP,INTERNATIONAL RESORT DEV INC,IRDP,A,R,6730,1380,03072N10,,,,,
80230,11/30/1994,,3,46026C10,CNMX,INTERNATIONAL RETAIL SYS INC,CNMX,A,R,12839,7370,13764220,,,,,
45285,1/31/1985,,3,45990410,ROBT,INTERNATIONAL ROBOMATION INTEL,ROBT,A,R,5274,3560,45990410,,,,,
45400,4/30/1980,,3,46026810,IROC,INTERNATIONAL ROYALTY & OIL CO,,A,R,2392,1380,46026810,,,,,
91526,2/26/2010,,2,46027710,ROY,INTERNATIONAL ROYALTY CORP,ROY,A,R,51332,1061,46027710,241,,,,3914
12554,6/28/1963,,1,,IRC,INTERNATIONAL RYS CENT AMER,,A,R,22363,4011,46023610,,,,,
12562,5/31/1962,,1,,,INTERNATIONAL SALT CO,,A,R,22364,2899,46027210,,,,,
45402,8/31/1984,,3,46027610,ISLH,INTERNATIONAL SAVINGS & LN ASSN,ISLH,A,R,5898,6030,45964710,,,,,
45429,4/30/1973,,3,46029810,INSN,INTERNATIONAL SCANNING DEVICES,,A,R,2365,3646,46029810,,,,,
54674,10/31/1974,,2,46030810,INS,INTERNATIONAL SEAWAY TRADING,,A,R,21508,5139,76093010,,51,513,,
16454,5/31/2017,,1,Y4105310,INSW,INTERNATIONAL SEAWAYS INC,INSW,A,R,55785,4424,Y4105310,,,,,
90613,10/31/2006,,1,46031W20,ISE,INTERNATIONAL SECS EXCH HLDGS IN,ISE,A,R,46423,6231,46031W20,,,,,
90613,5/31/2005,,1,46031W20,ISE,INTERNATIONAL SECURITIES EXCH IN,ISE,A,R,46423,6231,46031W20,,,,,
80068,3/31/1994,,3,46031K30,ISEAF,INTERNATIONAL SEMI TECH MICROEL,ISEAF,A,R,28068,3630,81662E10,,,,,
45437,10/29/2010,,1,46032120,ISH,INTERNATIONAL SHIPHOLDING CORP,ISH,A,R,2364,4412,46032120,,,,,
18278,4/30/1962,,1,,,INTERNATIONAL SHOE CO,,A,R,20987,3143,45850610,,,,,
16053,9/30/1968,,1,46032610,INR,INTERNATIONAL SILVER CO,,A,R,22655,3914,45765910,,,,,
86831,7/30/1999,,3,46033G10,ISMT,INTERNATIONAL SMART SOURCING INC,ISMT,A,R,16489,3089,16945710,,,,,
78201,10/31/1996,,3,M5733B10,SISGF,INTERNATIONAL SOFTWARE GRP INC,SISGF,A,R,11867,7372,M1533212,,,,,
76676,12/31/2002,,1,46033710,ISP,INTERNATIONAL SPECIALTY PRDS INC,ISP,A,R,29034,2869,46033710,,,,,
76676,11/30/1992,,1,46033410,ISP,INTERNATIONAL SPECIALTY PRODUCTS,,A,R,29034,2869,46033710,,,,,
84226,2/27/2015,,3,46033520,ISCA,INTERNATIONAL SPEEDWAY CORP,ISCA,A,R,27852,7940,46033520,,,,,
78308,3/31/1987,,3,46035510,ISTRF,INTERNATIONAL STANDARD RES LTD,ISTRF,A,R,2407,1040,33645D10,,,,,
78163,8/31/1995,,3,46035920,ISGI,INTERNATIONAL STANDARDS GRP LTD,ISGI,A,R,11878,8740,89151V10,,,,,
89957,3/31/2005,,1,46037710,ISG,INTERNATIONAL STEEL GROUP INC,ISG,A,R,44710,3312,46037710,,,,,
33179,5/31/1979,,2,46038010,IST,INTERNATIONAL STRETCH PRODS INC,,A,R,2406,2241,46038010,,,,,
76054,8/30/1991,,3,46040110,PATS,INTERNATIONAL SUPERCONDUCTOR CP,PATS,A,R,10422,8730,46040110,,,,,
10237,7/29/1988,9/14/1988,3,46040710,SURG,INTERNATIONAL SURGICAL & PHRM CP,SURG,A,R,8161,3840,46040710,,,,,
56880,12/31/1975,,2,46041610,IS,INTERNATIONAL SYSTEMS & CTLS CP,,A,R,25543,3499,46041610,,,,,
75677,3/31/1989,,3,46042010,INWN,INTERNATIONAL SYSTEMS & TECH INC,INWN,A,R,10077,3540,46042010,,,,,
68494,6/30/1989,,1,46046510,ITX,INTERNATIONAL TECHNOLOGY CORP,,A,R,6699,8741,46526610,,,,,
45480,3/30/1984,,3,46046610,ITRC,INTERNATIONAL TECHNOLOGY RES,ITRC,A,R,2416,7390,46046610,,,,,
12570,2/28/1967,,1,,IIN,INTERNATIONAL TEL & TELEG CORP,,A,R,20964,3561,45073V10,,,,,
89165,10/31/1984,,3,46046810,INTD,INTERNATIONAL TELDATA CORP,INTD,A,R,7216,7372,46046810,,,,,
11282,10/31/1988,,2,46047510,ITI,INTERNATIONAL TELECHARGE INC,,A,R,9136,4811,46047510,,,,,
84092,6/30/1997,,3,46047F10,ITDS,INTERNATIONAL TELECOM DT SYS INC,ITDS,A,R,15082,7370,46047F10,,,,,
76935,10/29/1993,,2,46048H10,ITS,INTERNATIONAL TESTING SERVICES,,A,R,11094,7374,46048H10,,,,,
76935,1/31/1992,,3,46048H10,ITSS,INTERNATIONAL TESTING SVCS INC,ITSS,A,R,11094,7374,46048H10,,,,,
10982,2/27/1987,,3,46048510,INTX,INTERNATIONAL TEXAS INDS INC,INTX,A,R,8855,2830,46048510,,,,,
67619,10/30/1992,,2,46049180,ITB,INTERNATIONAL THOROUGHBRED BRDRS,,A,R,2413,272,46049180,,,,,
45496,4/30/1973,,3,46049710,,INTERNATIONAL TIMESHARING CORP,,A,R,24823,7374,46049710,,,,,
85379,11/28/1997,,3,46049910,ITSW,INTERNATIONAL TOTAL SERVICES INC,ITSW,A,R,15695,4550,46049910,,,,,
